text,language,label
"Chennai: A driver of a van carrying cash to be filled in a public sector bank’s ATM allegedly escaped with Rs 28 lakh at the airport here, police said today.",khasi,9
"Mawkyrwat, Rymphang 16: Ka HYC Mawkyrwat Circle bad ka SWKHD ka kyntu jur ïaka sorkar lyngba ka Deputy Commissioner jong ka South West Khasi Hills District (SWKHD) ba ka dei ban pynbeit noh mardor ïaki jingeh bad ki kynrum kynram ha kaba ïadei bad ka rukom siew bai kali...",khasi,9
"In a communique to the AIIMS director, the Resident Doctors Association (RDA) said that during a meeting, the Union minister assured them of addressing their concerns while drafting the regulations of the National Medical Commission (NMC).",khasi,9
"The Delhi High Court, on July 2, 2009, had legalised homosexual acts among consenting adults, holding that the 149-year-old law making it a criminal offence was violative of the fundamental rights.",khasi,9
Ha kane ka sngi la sam khusnam kyrpang sha ki ar ngut ki nonghikai na kane ka jylla ki la ioh khusnam national award ba kynthup ia u Bah Denis G Nongsiej u Headmaster ka Govt.,khasi,9
"UP School, Mawsynram bad u Audrey R.",khasi,9
Marak u Asst teacher ka Govt.,khasi,9
He said the BJP faced resistance from its own rebels instead of candidates from the Congress or other parties.,khasi,9
"“The work includes documentation, mapping, condition assessment and conservation strategy.",khasi,9
"The DHR is country’s pride, and a proper conservation plan will go a long away in preserving it for posterity,” she said.",khasi,9
The other demands include,khasi,9
“Yn ioh kam shaei Mei haba 10 post u nongaplai da ki phew hajar.,khasi,9
Hooid ka eh hi ban trei ha i tulop rit hynrei ha uba nang ban im kam da paw eh” ong biang ka Ban.,khasi,9
Ktah ka Online Class ïa ki khynnah ba na Nongkyndong khamatam ïa ki longïing ba duk,khasi,9
“It will be a small scale function of two days only where we will abide by safety and health protocols.,khasi,9
"We will have two musical programs telecast live on FB, CCTV cameras, sanitizers, and oximeters would be installed in the area,” said Mahendra Ladda, the founder president of the association.",khasi,9
Fadnavis on Friday resigned as chief minister blaming the Sena for rebuffing all attempts to form alliance government.,khasi,9
"The announcement of a new government came hours after Taliban fired their guns into the air to disperse protesters in the capital of Kabul and arrested several journalists, the second time in less than a week that heavy-handed tactics were used to break up a demonstration.",khasi,9
Rupang » Khubor » Da ka puh shilum pynkhuid ia ka Wah Umkhrah,khasi,9
"However, she declined to offer any details on the attacks or to discuss the Afghan complaints of civilian casualties.",khasi,9
"“The Ministry of Home Affairs has set up an inter-ministerial committee to coordinate investigations into violation of various legal provisions of PMLA, Income Tax Act, FCRA etc., by the Rajiv Gandhi Foundation, Rajiv Gandhi Charitable Trust and Indira Gandhi Memorial Trust.",khasi,9
"Special Director of the Enforcement Directorate (ED) will head the committee,” a home ministry spokesperson said.",khasi,9
"West Midlands Police are appealing for witnesses and further information as they arrested a 30-year-old man, who remains in custody on suspicion of causing death by dangerous driving in connection with the incident.",khasi,9
The attack had escalated tension between Pakistan and India.,khasi,9
"Team Udayavani, Nov 15, 2017, 9:24 AM IST",khasi,9
"People above the age of 18 can enrol themselves in the electoral list and other voters who need to change their details in their voter card such as name, address or age can do so during this period.",khasi,9
"Ki dkhot jong ka KSU, ki kam ba uwei u dkhot jongki, uba kyrteng U bah Lurshai Hynniewta, ula khlad ha katei ka jingjia.",khasi,9
Hadien ba la kut katei kahynriew u bah Lambor u la ong ba shen kin sa mynta u bnai ban ia kynduh biang ia ka sorkar ban pyndep ia ki jingdonkam baroh na ka bynta ban sdang noh ia ka kam.,khasi,9
New Delhi: Opposition Congress today forced three adjournments in the Rajya Sabha protesting the “stealing of mandate” in Manipur and Goa where it was not invited to form government despite being the single largest party.,khasi,9
"The House witnessed adjournment of proceedings thrice, twice during the Zero Hour and once during the Question Hour.",khasi,9
"Earlier in the day, the CBSE opposed in the Supreme Court a plea seeking postponement of compartment exams for Class 12 scheduled this month, saying all “necessary” safety measures for students are being taken in view of COVID-19 pandemic.",khasi,9
“I knew this day would eventually come but it hasn’t made it any easier — although it’s an emotional decision I know that the time is right and I’m comfortable knowing that I have given every last ounce of energy to the sport.”,khasi,9
"U Conrad Sangma, u kwah ban pyntrei noh wut wut ia katei ka surok bad ban pyndep ha ka por ba biang, khnang ba kan long ka jingmyntoi ia ki paidbah ha katei ka thain.",khasi,9
Bengaluru: Three TVS Apache stunt riders created history by entering into the Asia Book of Records after they performed at an altitude of 14800 ft for longest period of time at Kaza in Spiti Valley.,khasi,9
"— Indian Coast Guard (@IndiaCoastGuard) April 13, 2021",khasi,9
The evolving situation in the Indo-Pacific in the wake of China’s increasing military muscle flexing has become a major talking point among leading global powers.,khasi,9
The US has been favouring making Quad a security architecture to check China’s growing assertiveness in the strategic Indo-Pacific region.,khasi,9
Kolkata: West Bengal Chief Minister Mamata Banerjee said on Wednesday the police should take suo motu cognizance against those BJP leaders who advocated the “Uttar Pradesh model” of encounters in the state to wipe out criminals.,khasi,9
"Banerjee also condemned the lynching incidents across India, saying the country belonged to each and every citizen irrespective of his or her caste, creed and religion.",khasi,9
"Shillong, Naitung 11: U Commissioner and Secretary ka tnat ka Koit ka Khiah, u Sampath Kumar u la ong ba ka sorkar jylla ka dang lah ban khmih lada 1.4 % napdeng ki nongshong shnong ka jylla ki ïoh ka jingpang COVID-19.",khasi,9
"""Ngi la dep ban leh ïa ka jingkheiñ...",khasi,9
"“It was pretty unsafe out there,” said Strikers captain Alex Carey.",khasi,9
"“We had a couple of cases after, the doctor had to come in and assess him (Siddle), we have a few asthmatics in the team as well, luckily they did not stay out there too long.”",khasi,9
"Prior to the clashes, both sides have been asserting that pending the final resolution of the boundary issue, it is necessary to maintain peace and tranquillity in the border areas.",khasi,9
"PTI, Jun 27, 2021, 11:12 AM IST",khasi,9
PM launches agro-marine processing scheme SAMPADA,khasi,9
"The company in a blog post said, “Android and Google Play provide openness and choice that other platforms simply don’t,”",khasi,9
"Halor kane, ki la kyntu ia ki nongialam Balang ban kyndit thiah bad ban buh jingkylli, la ki tip tynrai ne em, naei u Bah SK Sun u ioh pisa ban ai sha ka Balang.",khasi,9
"The three people were later arrested and a case was registered against them by the Kalwa police under relevant sections, the release said.",khasi,9
"He said the role of these institutions, which he described as “soul” of India, has been undermined by the present government.",khasi,9
“We respected RBI’s independence.,khasi,9
It is the financial bedrock of India and now it is is being ridiculed.,khasi,9
"People in RSS and BJP are under the impression that nobody else’s opinion matters but theirs,” he said here.",khasi,9
"Ian Grillot hid behind a table when the 51-year-old gunman, Adam Purinton, started shooting hurling racial slurs following an altercation at Austins Bar and Grill killing an Indian techie and critically injuring other.",khasi,9
"Theft of mobiles, car logos; five arrested",khasi,9
“Chief Minister B S Yediyurappa will release a booklet on the achievements of the government at 11 am at Vidhana Soudha on July 27.,khasi,9
"He will address the people of the state,” Narayan said.",khasi,9
"Speaking about the achievements of the government, he said many policy decisions were taken and challenges, including the ones posed by coronavirus and floods, were efficiently handled.",khasi,9
"Bengaluru: H D Kumaraswamy would be the chief minister of the JDS-led government supported by the Congress, outgoing chief minister Siddaramaiah said today after a meeting between the two parties over a power deal.",khasi,9
"— Anil Kumble (@anilkumble1074) August 24, 2019",khasi,9
"The Mumbai crime branch had started investigation into the case after some victims approached the Malwani police station in February 2021, he said.",khasi,9
"Chamarajanagar: A total of 363 lakes in 13 divisions of the Bandipur Tiger Reserve in Chamarajanagar district of Karnataka have been filled up, mitigating the fears of water shortage for the wildlife during the summer season.",khasi,9
"Railways Minister Piyush Goyal tweeted, “70 & Growing Strong: As India celebrates its 70th #RepublicDay, let us cherish the memory of the day when we became an Independent Republic, and look ahead with aspiration & zeal towards building a New India.”",khasi,9
"Team Udayavani, Jun 6, 2017, 9:17 AM IST",khasi,9
Badminton star P V Sindhu was among those present.,khasi,9
Deepika had played state-level badminton before turning to modelling and films.,khasi,9
"In Nagpur, Maharashtra’s second capital, the agitation didn’t have much impact, APMC sources said.",khasi,9
"“Additionally, with the higher share of employees working from home and with continued restrictions on mobility due to the pandemic, the onshore requirements of IT firms are likely to be lower,” its director Sameer Charania said.",khasi,9
"The first phase of the nationwide lockdown began on March 25, which was supposed to be of 21 days, but it got extended later till May 3 and then further till May 17 with some relaxations.",khasi,9
"The weather stations at Najafgarh, Narela, Pitampura and Pusa recorded maximums of 41.8 degrees Celsius, 41.7 degrees Celsius, 41.6 degrees Celsius, and 41.5 degrees Celsius, the IMD said.",khasi,9
"Rupang » Khubor » Da kano ka ain, ka Kong Ampareen ka lait na bamsap sia lieh:UDP",khasi,9
Bedi and Chauhan were part of a faction of the Delhi and District Cricket Association members who did not approve of Gambhir’s move to bring in Haryana-born Saini in the Delhi Ranji Trophy team.,khasi,9
They had questioned how an ‘outsider’ could get into the Delhi team.,khasi,9
Ki la ong ruh ba ha ka 19 tarik mynta u bnai kin leit ban jurip ia ka jaka ba thmu ban pynieng ia katei ka karkhana ha ka shnong Sohpdok bad ki kwah ruh ba ka Dorbar Shnong Sohpdok ryngkat ki heh katei ka kompeni ba kin ia donlang khnang ban lap ia ka jingshisha.,khasi,9
"The use of indelible ink by a single brush also needs to be considered during such virus outbreaks, he pointed out.",khasi,9
"According to media reports, voters in South Korea wore masks and disposable gloves and followed social distancing norms.",khasi,9
"But in this case, a deputy director of investigation of the department has initiated the prosecution, they claimed.",khasi,9
"Granting liberty to the department to initiate penal action as per law, if it chooses to, Justice N Sathish Kumar said, the prosecution launched by the Deputy Director is not maintainable.",khasi,9
"La ïathuh ruh ba kito ki trai, kiba shim wai bad kumjuh kiba trei hapoh ki dukan shisien ba ki la shim ïa ka tika kaba nyngkong (1st dose) la shah ba kin plie ïa ki dukan.",khasi,9
Chief Minister Biren Singh also spoke on the occasion.,khasi,9
BJP came to power in Manipur for the first time in 2017 ending longtime rule of the Congress.,khasi,9
The Indian athletes and officials have been asked by the Japanese government to undergo daily COVID-19 tests for a week prior to their departure to Tokyo and not interact with anyone from another country for three days upon arrival.,khasi,9
"The stricter rules which have been framed for 10 other countries apart from India will, however, not apply on those who will be landing in Tokyo from training bases like Italy.",khasi,9
"The shell companies and the chateau were not disclosed in Babis” required asset declarations, according to documents obtained by the journalism group’s Czech partner, Investigace[dot]cz.",khasi,9
"Kaba sngewtynnad hangne ka long ba ka MFA ka dei ka synjuk ialehkai phutbol kaba ar hapoh ka ri ba kan lah ban pynkylla sha la ka jong ka ktien ia kine ki sobjek, hadien ka ktien Marathi.",khasi,9
The ongoing political developments in the state after the ruling Congress-JDS rout in the Lok Sabha polls and efforts to save the government are likely to figure during the talks with Gandhi.,khasi,9
"Shillong: Sa uwei uba wan na Haryana, ula ioh jingpang Covid 19 bad utei u don mynta ha ka jingshah sumar ha Tura, thoh U Conrad Sangma, myntri rangbah ka Jylla ha ka facebook peij jongu.",khasi,9
The chief minister said one of the most important goals before the government was to allot land to all eligible people within the next five years and to provide housing to all Scheduled Caste families within the same period.,khasi,9
"With leaders like Sunita Laxmareddy joining the TRS, it would not be an exaggeration to say that Congress has also come to be a thing of the past in Telangana, he said.",khasi,9
The Congress in Telangana is faced with a crisis of sorts as 10 of its MLAs among the total 19 have announced their decision to leave the party and join TRS since the beginning of March.,khasi,9
Several other key Congress leaders at the district level have also joined the TRS.,khasi,9
India’s crisis has been partly fueled by a lack of vaccines.,khasi,9
This has in turn exacerbated the global shortage as India is the world’s biggest producer of Covid shots.,khasi,9
Rai also questioned those who are raising questions on the caste of seers.,khasi,9
"“We do have one-on-one plans, we needed to know where we could cut-off the boundaries, which batsmen to target, a boundary less or two could have made a difference to a 10-12 run over or a 7-run over.",khasi,9
"We needed to build some momentum, but we need to know when to plan for those,” he said.",khasi,9
PHE said that further work remains underway to establish the level of protection against mortality from the Delta variant.,khasi,9
"However, as with other variants, this is expected to be high, it said.",khasi,9
"Recalling his Test debut in South African, the 24-year-old said: “I always wanted to play Test cricket.",khasi,9
I was happy when I finally got to play it in South Africa.,khasi,9
The start also went well.,khasi,9
I always loved Test cricket and I rate it very highly.,khasi,9
"The water in the dam and adjacent Mukurthi dam was steadily rising for the last two days and Pykara started overflowing as the capacity crossed to 98 feet, official sources said.",khasi,9
"Rupang » Khubor » Tyrkhong ka iarong pisa ka jylla, ba khang tih dewiong",khasi,9
Editors Guild slams FIRs against journalists over Republic Day violence,khasi,9
Tens of thousands join gay pride parades around the world,khasi,9
“Lada ka sorkar ka shimkhia shisha na ka bynta ki nongrep bad lada ka ngeit ha ka jingong “Ki nongrep ki dei u budlum jong ka jylla” u Mukul u dei ban bhah pisa kham bun ia ka rep ka riang.,khasi,9
The Capitals had beaten RR by 46 runs last week and Steve Smith’s men will look to return the compliment when they meet for the second time in the tournament.,khasi,9
"“But in saying that, India have still got back-ups, more than capable of playing that role.",khasi,9
"We saw KL Rahul, the performance that he put on during the last IPL was extraordinary.",khasi,9
"Whether he opens the batting or not, I am sure he will be just as good a player,” Maxwell said during a virtual media interaction.",khasi,9
"In Rohit’s absence, it is expected that Mayank Agarwal will open the innings along with Shikhar Dhawan as Rahul, who will keep wickets is expected to bat middle-order.",khasi,9
"Ym pat rai u Lat ia ki bam ar maloi, ba mudui ka Kong Agnes",khasi,9
Jaya Bachchan (SP) said there was a need to take “aggressive” steps for protection of women.,khasi,9
"“You can protect cows and women are facing atrocities,” she added.",khasi,9
"“How dare somebody talk like this”, especially against women Chief Minister paticularly when women are feeling insecure.",khasi,9
"“Is this the way you are going to protect women,” Bachchan asked.",khasi,9
"Mumbai/ Bengaluru: BJP president Amit Shah on Friday said he is a “Hindu Vaishnav,” refuting Karnataka Chief Minister Siddaramaiah’s claim that the BJP chief is a Jain.",khasi,9
"Hima is yet to qualify in either 200m or 400m for the World Championships, to be held in Doha from September 26 to October 6.",khasi,9
The World Championships qualifying mark stands at 23.02 and 51.80.,khasi,9
U la ong ba ki tnad sorkar jylla bad sorkar pdeng ki la iatreilang halor kane ka kam ban pynthikna ba ka GST kan treikam bha khlem jingthut.,khasi,9
Supreme Court Tuesday said it cannot infringe the right to life of other citizens The Supreme Court Tuesday said it cannot infringe the right to life of other citizens “under the guise of employment of few” while considering a ban on firecrackers.,khasi,9
"Yn aiti U Bah Rowel, ia ka kaiphod Benami la shem taiew",khasi,9
"“The coronavirus has infected 13,599 people and claimed 119 lives in the UAE,” the Ministry of Health and Prevention said on Saturday.",khasi,9
The family has said that the body would be kept in the hospital till Wednesday as some of the relatives were to arrive from abroad.,khasi,9
"The funeral ceremony is expected to be held at Wilson Garden, Bengaluru.",khasi,9
"“Ia ka BJP, ka mat ka long tang ka roi ka par, kaba sted bad ka roi ka par kaba baroh”, la ong u Modi.",khasi,9
"The high court, in its order passed in November last year, had granted bail to the accused observing that he was in prison for almost 21 months and had no criminal history.",khasi,9
"The decision was taken at a meeting held here, which was attended by top functionaries of the party.",khasi,9
The order came on the plea filed by the woman who had approached the apex court seeking a direction to allow her to undergo medical termination of her pregnancy.,khasi,9
The Justice Department has said more than $4.5 billion was stolen from 1MDB by high-level officials at the fund and their associates between 2009 and 2015.,khasi,9
"Goldman helped raise $6.5 billion for the fund, and two ex-bankers are accused of misappropriating billions, bribing officials and giving false statements in relation to bond issues they arranged for the fund.",khasi,9
"Three specialist spinners — Ravichandran Ashwin, Ravindra Jadeja and Kuldeep Yadav — have been picked and the pace pairing will be of Mohammad Shami and Umesh Yadav.",khasi,9
"Hanuma Vihari, who had a made gritty 56 on debut at The Oval against England, has been dropped.",khasi,9
"Yasir Bhat, whose father is presently in Hajj pilgrimage, was also abducted.",khasi,9
"According to the latest statistics released by the health department on Monday evening, the Covid positivity rate in all districts of Karnataka state has come down below 2 per cent.",khasi,9
La ong ruh “Lada ka sorkar ka leh bym suhniew ia ka ne ka jingdawa ban weng kam shipor ia ki SP ki ba donkti ban shim ia ka jingim u bah Cherist ngin ym lah ban shim ka jingkitkhlieh lada ka mih kano kano ka jingjia ha kine ki sngi ban wan”.,khasi,9
"New Delhi: In a major decision, Prime Minister Narendra Modi on Thursday announced creation of a Chief of Defence staff (CDS) as head of the tri- services.",khasi,9
More than 1 kilometre long stretch of the road had deteriorated.,khasi,9
"She further stated that regarding the development of aspirational districts, her part Trinamool Congress had already conveyed that they are not in support of selection of a few districts as it would not conform to the overall objectives of achieving balanced and uniform development of all the districts of the state.",khasi,9
Lah ban kdew ba ki jaitbynriew Sikh kila dawa na ka sorkar jylla ba dei ban pynneh beit ia ki ha katei ka jaka ba don mynta bad ban ailad ruh ba kin shna iing kiba bha namar ba kila sah naduh kumba 200 snem ha kane ka jaka.,khasi,9
Bengaluru: Robbery on pretext of giving Omicron vaccine; 2 held,khasi,9
"Halor kane, ki nongkhaii doh masi, ki la kyntu ia ka sorkar jylla bad ia u MP ka jylla u Bah Vincent H Pala ba kin iakren bad ka sorkar pdeng ban sangeh ia kane ka jingthmu.",khasi,9
"Kohli said with the team playing mostly outside India in the last 18 months, the batsmen had a few issues adjusting to spin bowling, which remains a sub-continental speciality.",khasi,9
U Pa’iem Ainam u la shimti mynta ka nohphai sngi ia ka khet syiem ha ka por 4 baje eiei hadien ba ka la mih ka hukum na ka KHADC ba la sloit noh ia ka jinglong Acting Syiem jong u Pa’iem Ricky.,khasi,9
"Michael Ryan, head of WHO’s health emergencies programme, said a team from the UN agency would be arriving in Iran on Tuesday.",khasi,9
"Ha kawei ka liang u James, u la iathuh ba ka sorkar ka la pynbiang ia ki bor pahara na ka bynta ka elekshon MDC kaban long ha ka 27 tarik mynta u bnai.",khasi,9
Ha kane ka rukom kine ki jingthung kiba ki khot ki leguim ki kham don shibun ka naitrojen ban ia kiwei-kiwei pat ki jingthung.,khasi,9
"Kumta lada ngi thung ia ki jingthung kiba kum kine, ka naitrojen ka nang roi ha ka khyndew bad kumta ka nang seisoh shibun.Khamtam lada ngi tep ia une u jingthung baroh uwei hapoh khyndew, katta shuh shuh ka khyndew ka nang kham sboh.",khasi,9
"Haba ki pyndonkam kumne ia u jingthung, ki khot ia uta u jingthung u jingthung sboh (plant manure).",khasi,9
Ha ri Bengal ki ju kham pyndonkam eh ia uwei u jingthung uba ki khot u dhaincha bad ka kyrteng ha ki ktien saians (science) ki khot u Sesbania aculeata.,khasi,9
"Ha ka jylla kaba ki khot ka United Provinces pat ki ju pyndonkam eh da u saihon, u jingthung uba ki khot u sainai bad uba ka kyrteng saians pat ka long Crotolaria juncea.",khasi,9
Ha ri lum Khasi-Jaintia jong ngi pat ngi ngeit ym don uba kham bha ia u rymbaija lane da u jingthung uba ki ong ha ka ktien Phareng u “cowpea”.,khasi,9
"Kine ki jingthung nalor ba ki pynroi ia ka naitrojen, ki tap lup ia ka khyndew ba kumta ki nuit ki nier hapoh jong ki ki iap op; bad u slap ruh um ioh shoh eh ia ka khyndew ba kumta ka sboh kaba don ha ka khyndew kam tuid noh sha ki wah bad nangta sha ri Dkhar.",khasi,9
Ngin thoh kham bha shaphang kane ka jingtuid ka khyndew (soil erosion) ha ka lynnong kaba hadien.,khasi,9
We are engaging with farmers to decide on next date of talks: Agriculture Minister Tomar,khasi,9
App to help deal with stress and anxiety during Covid-19 pandemic,khasi,9
"Team Udayavani, Jan 19, 2018, 12:31 PM IST",khasi,9
“Atalji had strong ties with Uttar Pradesh.,khasi,9
"He started his public life from Balrampur in the state and represented Lucknow as an MP for five terms,” the chief minister said, adding that a number of schemes are being launched in the name of the former prime minister.",khasi,9
“Atalji was the foundation of ‘sushasan’ (good governance).,khasi,9
"He learnt the nuances of politics from Deendayal Upadhyay and Shyama Prasad Mukherjee and became a symbol of trust in politics,” Adityanath said.",khasi,9
Purnima Pandey wins gold at Commonwealth Championship,khasi,9
Vadra appears before ED for questioning in money laundering probe,khasi,9
Na ka liang u Myntri Rangbah ka jylla u la ïathuh ba World Bank ka la mynjur ïa ka ram kaba T.,khasi,9
350 klur na ka bynta ban kyntiew ïa ki jaka ai jingsumar kiba kynthup ïa ki CHC bad PHC hapoh ka jylla.,khasi,9
"Ha ka 2tarik mynta u bnai, tang hapoh 4 kynta, la ioh ban bat ia 1,500ngut ki briew, ki bym deng mask bad ia kitei la ai mask, da kawei ba kin deng bad la dain kuna ruh, ia ka jing pynkhein ain jongki.",khasi,9
“BoJack Horseman” was given the best animated series honor.,khasi,9
“Gill sustained a blow on his left forearm while fielding on Day 3 of the second Test.,khasi,9
"He has been taken for a precautionary scan,” the BCCI said in a statement.",khasi,9
"PTI, Aug 20, 2020, 9:05 AM IST",khasi,9
"The group’s findings come from six surveys of more than 2,434 households in Rohingya refugee camps and cover a period of one month.",khasi,9
"“We met and spoke with survivors of violence in Myanmar, who are now sheltering in overcrowded and unsanitary camps in Bangladesh,” said the group’s medical director Sidney Wong.",khasi,9
"“However, what has the present government done to our scheme?",khasi,9
"It is not known whether it is still continuing or not,” Mr Kumaraswamy said.",khasi,9
"PTI, Feb 25, 2020, 11:17 AM IST",khasi,9
The US Navy is now escorting the tanker to a safe port.,khasi,9
Kundapur: Seven cattle which were being smuggled and taken to the slaughterhouse were caught and released by the Kundapur Police here today.,khasi,9
Quarterly GSTR-1 and GSTR-3B can also be filed through an SMS.,khasi,9
"Later, many nations worked together to fight the pandemic.",khasi,9
"China, for example, supported countries like Italy, which became the epicenter of the COVID-19 pandemic in Europe.",khasi,9
"The court, on January 18, set aside the ban and restrained other states from banning the movie, paving way for its all-India release on Jauary 25 (today).",khasi,9
"Rajasthan and Madhya Pradesh had moved the apex court seeking recall of the SC order, which was dismissed on January 23.",khasi,9
“We have submitted an affidavit in the Supreme Court.,khasi,9
"When we get the permission of the Supreme Court, then we will make it mandatory for all vehicle manufacturers to make flex-fuel engines,” Gadkari added.",khasi,9
“There is a total diversion of water from Mahadayi tributary at Kanakumbi by Karnataka government by constructing underwater canals.,khasi,9
"Whatever water is flowing down to Goa from there is just seepage,” the deputy speaker said, adding if the diversion was not stopped, the Mahadayi in Goa will run dry.",khasi,9
"U la ong, “ Ngi la pyrshang ba ki khynnah jong ngi, kan paw ha ka liang ka phutbol bad la leit ban thep ka jingtyrwa ha ka AIFF mynshem snem hynrei ki khlem shah jied namar ba kim pat biang bad ki duna tang ïa iwei I kot ba kim pat dei ka Private Limited.”",khasi,9
"Showing no signs of budging, Schumer said Sunday that it was up to Trump to decide whether the federal government will partially shut down, sending thousands of federal employees home without pay during the holidays.",khasi,9
"His comments come a day after the North Korean leader, Kim Jong-Un, appeared to try to put pressure on Trump by announcing his country is in the “final stages” of developing an intercontinental ballistic missile (ICBM).",khasi,9
"Raipur: Three people were killed when Naxals blew up an oil tanker with an improvised explosive device (IED) in Chhattisgarh’s district on Tuesday, police said.",khasi,9
"Last month, the International Monetary Fund (IMF) projected a sharp contraction of 4.5 per cent for the Indian economy in 2020, a historic low, citing the unprecedented coronavirus pandemic that has nearly stalled all economic activities.",khasi,9
The two sides are also expected to finalise a roadmap for the restoration of peace and tranquillity in the high-altitude region that witnessed an eight-week bitter standoff between the troops of the two countries.,khasi,9
Chennai Super Kings captain Dhoni escaped a ban and was let off with a 50 per cent fine on his match fee for an unprecedented confrontation with the umpires during the IPL encounter against Rajasthan Royals here Thursday.,khasi,9
"5 persons, including SL Tamil refugee arrested",khasi,9
Jermaine Fowler to joins Eddie Murphy’s ‘Coming to America’ sequel,khasi,9
Cabinet expansion will be ‘foundation stone’ for collapse of coalition govt: DVS,khasi,9
U Blei u kwah aïu na phi ki khun?,khasi,9
Dharmasthala woman selected as civil judge,khasi,9
"“Ngi burom ia ka Hima Mylliem, ki Myntri baroh bad ngi tip ba kane ka jaka ka hap hapoh ka jingpeit bad ka jingpyniaid jong ki, hynrei kum ka shnong ngi kyrpad ba kim dei ban ai ia kane ka jaka kum ka jaka iasiat tim,” ong ka kong Saralinda Kharlukhi.",khasi,9
"PTI, Jun 28, 2020, 7:01 PM IST",khasi,9
"U myntri, ula pynpaw halor ka jingdonkam ban pynwandur ia ki surok, na ka bynta ba kin kham beit bad ba ka jingiaid lynti kan kham stet bad ula mynjur, na ka bynta ban pyntrei kham stet ia ki skhim bapher jong ka tnat PWD.",khasi,9
"Muzaffarnagar: A 12-year-old Dalit girl was allegedly raped for three days by six youths after being abducted by them last month from Kotwali police station area, police said on Thursday.",khasi,9
"New York: Celebrated Indian-American novelist Ved Mehta, who overcame blindness and became widely known as the 20th-century writer most responsible for introducing American readers to India, has died at his home here at the age of 86.",khasi,9
Superintendent of Police Bhaskar Mukhopadhyay said he was found hanging from a tree in a village near Burdwan town and five persons were taken into custody for interrogation.,khasi,9
"S.P.B was born as Sripathi Panditaradhyula Balasubrahmanyam at Konetammapeta, Nellore district, Andhra Pradesh and has two brothers and five sisters, including singer S.P.",khasi,9
"Team Udayavani, Apr 7, 2018, 12:59 PM IST",khasi,9
“Balei u Blei u thaw ia ka Dujok?”,khasi,9
"Earlier this month, Sun Pharma had initiated a recall of 22,752 blister packs of Loratadine-D extended-release tablets, used for the treatment of allergic rhinitis and the common cold, in the US market.",khasi,9
"PTI, Aug 19, 2021, 1:49 PM IST",khasi,9
"On the sidelines of the two-day 13th G-20 summit, Modi, Trump and Japanese Premier Shinzo Abe will hold a trilateral meeting amidst China flexing its muscles in the strategic Indo-Pacific region.",khasi,9
Jammu: A BSF jawan was injured in an accidental fire along the Indo-Pak border in the Rajouri-Poonch sector of Jammu and Kashmir today.,khasi,9
"All 13 people on board the AN-32 aircraft which crashed in the state are dead, the IAF said after a team of rescuers searched the wreckage of the plane in a heavily forested mountainous terrain on Thursday.",khasi,9
An IAF official said there were no survivors from the crash of the AN-32 aircraft.,khasi,9
Biennial elections to fill six Rajya Sabha seats from the state will be held on July 18.,khasi,9
They are being held to fill the vacancies that will arise due to the retirement of sitting members — four of the AIADMK and one each from the DMK and the CPI — next month.,khasi,9
Both the ruling AIADMK and the DMK can send three MPs each to the Upper House by virtue of their respective strength in the state assembly.,khasi,9
The strike had a telling effect as people were seen struggling to get medical aid in private hospitals.,khasi,9
"According to the government, the PMMSY will be implemented as an umbrella scheme with two separate components namely Central Sector scheme (CS) and Centrally Sponsored Scheme (CSS).",khasi,9
Kitei kiba shong ha kitei ki dukan ki la ïathuh ruh ba ki la dep ban pyntip sha ki pulit ka Hima halor katei ka jingjia ha kaba kitei ki pulit ki la wan ruh ban peit.,khasi,9
"Mumbai: As the country enters the fourth round of lockdown, the Reserve Bank of India (RBI) on Wednesday reiterated usage of digital modes for banking transactions.",khasi,9
"Bengaluru: As many as 345 city-based journalists tested negative for coronavirus on Monday after undergoing a medical check-up got up for them at a hospital here, a top official said.",khasi,9
"The award gives recognition to numerous individuals, teams and organisations for their outstanding contributions to the sport of hockey.",khasi,9
Ki kyntien jingkyrmen: Ka saiῆ hima-sima ha ka jylla Meghalaya,khasi,9
"Responding to opposition leader Siddaramaiah questioning the chief minister’s silence, Yediyurappa said, “I receive updates on the case from the Home Minister every day.",khasi,9
Everything is done as per the laws.,khasi,9
A person such as Siddaramaiah who was in a position of responsibility must speak accordingly.”,khasi,9
"Also, 20,70,508 tests were conducted on Thursday taking the total cumulative tests conducted so far for detection of COVID-19 in the country to 33,90,39,861.",khasi,9
"“I am sure if Muslims are included in the list of communities to be granted citizenship through CAA, they will not protest.",khasi,9
"But we will protest anyway,” she added.",khasi,9
"He also took a jibe at the state BJP for issuing one deadline after the other,predicting the end of the government.",khasi,9
"On Aug 30th, he will be participating in the Akhil Bharat Catholic School Association’s national convention to be held at Fr Muller’s hall.",khasi,9
Later he will remain in the city and leave to Bengaluru at 7 am on Aug 31st.,khasi,9
"Laschet, 59, was elected in 2017 as governor of North Rhine-Westphalia state, a traditionally centre-left stronghold.",khasi,9
Katba u Bah Rayland Sing Lyngdoh Mawlong (Bam kwai ha dwar U Blei) um dei tang u MDC ba nyngkong jong ka Laban hynrei u la long ruh u nonghikai ha kaba u la noh synniang shibun ha kaba ai jinghikai ei ïa ki khynnah kiba duk jong ka konstiwensi.,khasi,9
“Our cricket team was facing setbacks.,khasi,9
The mood was not very good.,khasi,9
But in those moments can we ever forget what Rahul Dravid and V V S Laxman did?,khasi,9
